datetime,uniswap_amount_in_top_holders,aave_amount_in_top_holders,lido-dao_amount_in_top_holders,frax-share_amount_in_top_holders,dydx_amount_in_top_holders,balancer_amount_in_top_holders,chainlink_amount_in_top_holders,dai_amount_in_top_holders,ondo-finance_amount_in_top_holders,maker_amount_in_top_holders,injective-protocol_amount_in_top_holders,dexe_amount_in_top_holders,raydium_amount_in_top_holders,pendle_amount_in_top_holders,telcoin_amount_in_top_holders,olympus_amount_in_top_holders,frax_amount_in_top_holders,1inch_amount_in_top_holders,convex-finance_amount_in_top_holders,0x_amount_in_top_holders,stargate-finance_amount_in_top_holders,yearn-finance_amount_in_top_holders,lcx_amount_in_top_holders,band-protocol_amount_in_top_holders,sushi_amount_in_top_holders,cow-protocol_amount_in_top_holders,loopring_amount_in_top_holders,clearpool_amount_in_top_holders,uma_amount_in_top_holders,orbs_amount_in_top_holders,api3_amount_in_top_holders,rocket-pool_amount_in_top_holders,compound-ether_amount_in_top_holders,marlin_amount_in_top_holders,tellor_amount_in_top_holders,numeraire_amount_in_top_holders,liquity_amount_in_top_holders,dia-data_amount_in_top_holders,oraichain-token_amount_in_top_holders,magic-internet-money_amount_in_top_holders,coin98_amount_in_top_holders,bancor_amount_in_top_holders,dodo_amount_in_top_holders,keep-network_amount_in_top_holders,liquity-usd_amount_in_top_holders,smardex_amount_in_top_holders,kujira_amount_in_top_holders,ampleforth_amount_in_top_holders,compound-usd-coin_amount_in_top_holders,hashflow_amount_in_top_holders,stafi_amount_in_top_holders,degate_amount_in_top_holders,hegic_amount_in_top_holders,insure_amount_in_top_holders,unizen_amount_in_top_holders,bella-protocol_amount_in_top_holders,wrapped-nxm_amount_in_top_holders,whiteheart_amount_in_top_holders,melon_amount_in_top_holders,paraswap_amount_in_top_holders,polkastarter_amount_in_top_holders,perpetual-protocol_amount_in_top_holders,badger-dao_amount_in_top_holders,alchemix_amount_in_top_holders,harvest-finance_amount_in_top_holders,lever_amount_in_top_holders,seth_amount_in_top_holders,stake-dao_amount_in_top_holders,quickswap_amount_in_top_holders,inverse-finance_amount_in_top_holders,tokemak_amount_in_top_holders,ribbon-finance_amount_in_top_holders,ramp_amount_in_top_holders,cryptex-finance_amount_in_top_holders,kryll_amount_in_top_holders,airswap_amount_in_top_holders,orion-protocol_amount_in_top_holders,aura-finance_amount_in_top_holders
2023-05-17 00:00:00+00:00,520526147.72332627,9218640.583005438,507699631.0580772,76019192.89956696,625528754.2191374,43541562.43579831,320000000.0,1609098.11373276,9721177961.495417,492142.6393231312,88853831.7642864,35507512.466732845,10882237.070881,128500771.1134611,80086652441.35,26607208.239843965,877973091.6731975,726753598.0309192,88471712.46776204,471077273.305374,823713539.170033,14841.144229635867,259650670.7779784,84977709.35342397,133279716.27314122,942389844.962725,584375293.8998686,827577109.5228533,90012979.47000727,9530155996.384766,101524531.68301266,31067061.20491999,7624201.47850856,6687824947.197473,3.402823669209383e+20,9933654.648110757,83759632.43645585,158291457.8274439,85231880.29165012,132571094.11504184,196965755.2547005,102571854.85212325,878557075.5806769,884650862.3258028,216278906.38125733,9452376358.213491,1.1579208923731621e+71,54753299.18977839,8392856193.914883,954658314.9756331,31223256.54688013,933426843.6013768,2766401707.1913533,85647105800.26193,911411680.41,93972683.23677894,1199835.096588605,7829.282104355657,1149950.4509606864,1476139945.401635,67306704.86431876,116636583.62130418,14229954.469021251,1900065.5303619504,468039.6485775805,33681465908.934517,16534.981117860596,47351337.23493974,971904.0323270994,257407.63310935296,95964884.59359244,778100704.8542688,978170743.7529548,7937117.066884471,22954929.842912175,434918541.3597,113734863.29859664,55121039.35344198
2023-05-18 00:00:00+00:00,521051554.4493263,9213191.735209562,507699631.0580772,75957353.44385657,627017417.5427542,43500255.09691581,320000000.0,1609098.11373276,9721033788.040873,491642.6393231312,88845527.15267192,35507512.466732845,10882237.070881,128561808.79121552,80086652441.35,26590793.93747726,877719611.2612067,730306877.3819275,88545443.60919687,476145221.7183739,818734146.5918268,14881.102633945726,259722759.61763903,84976728.22318472,134442326.09683022,942389844.962725,584192364.4915429,827684440.8566861,90054758.42329852,9532267931.059675,101702631.81661922,31075693.566595152,7623914.05348704,6687823888.237708,3.402823669209383e+20,9933654.648110757,83887008.33691087,158297800.62979132,85233695.70299347,132562047.20375162,197203274.39170048,102676958.34330323,878553437.7772406,884691945.8358028,213380533.3233626,9426031555.30302,1.1579208923731621e+71,54753299.18977839,8204113609.632167,954807570.3862044,31300415.606179297,928467661.5807784,2766471750.3742,85647160989.06583,911411680.41,93897612.38977894,1196538.7817072729,7823.891593574054,1141355.3939606864,1476044457.6421986,67306310.31546174,114013711.27477244,14230555.992888678,1901288.84582896,468331.5600268269,33681431104.36523,16727.572663119296,47360001.01980275,971394.4859480992,257512.33310935297,96012559.21494384,778102243.8542688,978173738.1692216,7936117.066884471,22954929.842912175,433012749.8155,113734863.29859664,55109524.38224206
2023-05-19 00:00:00+00:00,521050754.4493263,9258025.423108565,507699631.0580772,75802768.97199929,626920228.192294,43530691.283685006,320000000.0,1609098.11373276,9720914394.10148,491678.63262313127,88778986.1787694,35507512.466732845,10882237.070881,128654815.16168956,80086652441.35,26588690.311588574,878219128.1390593,732301696.8966076,88444979.36566637,476145221.7183739,818391753.4629441,14882.42555913432,259912846.1599397,84975609.43971471,134326463.99523568,942344872.681923,584362373.9775506,827901388.0366862,90100300.80543365,9532350492.20481,101695845.37621726,31006990.92174264,7621596.4475113,6686515589.26951,3.402823669209383e+20,9939850.106186826,83833599.91822557,158265327.17920327,85223611.39447783,132511191.62379745,196203274.39170048,102411406.1779458,878551487.026314,884742739.0708028,214829796.49012637,9420384233.126265,1.1579208923731621e+71,54622155.899614304,8187438664.341077,955532438.2813488,31271595.07969434,928467661.5807784,2766471750.3742,85647184959.65639,911411680.41,93896190.75122228,1196538.7817072729,7823.891593574054,1142441.4239606864,1419408766.0929282,67311618.16296154,114013711.27477244,14214429.22106805,1902176.7333152608,468289.98301662446,33681431104.36523,16727.572663119296,47465588.313286975,972044.5901695492,257684.2259014781,96061238.99669376,778083718.5147407,978189809.9507768,7936117.066884471,22953491.911879316,434301838.1014,113733954.20556755,55180603.05174409
2023-05-20 00:00:00+00:00,521049954.4493263,9252331.087726127,507699631.0580772,75882808.57322508,626891126.89209,43615853.59476917,320000000.0,1609098.11373276,9720849505.980268,491956.8234911832,88765094.40583432,35507512.466732845,10882237.070881,128948732.30688442,80086652441.35,26576701.657337587,878820331.3091843,732036672.8409222,88462508.41937971,476145221.7183739,818517099.2002883,14884.896609248222,259874771.57461953,84975672.43971471,134314777.70673528,942353313.0067146,584388178.5724496,827662176.3856616,90102928.54640009,9532622920.315767,101695195.36066587,31024962.297553997,7620605.70701885,6686482022.198744,3.402823669209383e+20,9940006.106186826,83635777.37524466,158254406.0936276,85223105.77469644,132503543.86565818,196203274.39170048,102422670.50366352,878551487.026314,884752716.8038028,216147515.60014257,9391378242.17488,1.1579208923731621e+71,54622155.899614304,8185244776.010678,955421302.0111516,31238164.65169301,928467661.5807784,2766471750.3742,85647160926.33437,911411680.41,93896190.75122228,1196721.9523331088,7823.891593574054,1142441.4239606864,1420678811.6586554,67282766.19942926,114008563.64379445,14228679.342324078,1901197.679299516,468988.96444276447,33680296886.375237,16727.572663119296,47552266.16008999,971446.877036656,257651.78570596105,96067092.2113645,778102818.598001,978201684.0591756,7935740.572346328,22953086.542158093,434732733.8588,113731891.97957762,55187007.57833128
2023-05-21 00:00:00+00:00,521049954.4493263,9256379.116396569,507699631.0580772,75899711.39753224,626872646.182202,43621389.785830624,320000000.0,1609039.6282076624,9720777525.980265,492048.62907688954,88755405.09638156,35507512.466732845,10882237.070881,128975997.35456485,80086652441.35,26587527.27631744,878502918.5102346,732043237.5956932,88631309.74983607,476143233.7083739,818885053.6888804,14881.636367270432,259832935.3029517,84973876.95801282,134356293.7095744,942271792.7655904,584501299.8653083,827662176.3856616,90108380.07532974,9547807121.556028,101616504.4622734,31030950.46705248,7619348.83610598,6686126634.930179,3.402823669209383e+20,9940006.106186826,83618916.21853752,158275392.0159293,85223282.66216889,132531358.8104806,197459414.16470048,102614458.73447716,878299068.9027283,884948842.7119452,216047939.11706895,9399018180.821768,1.1579208923731621e+71,54622155.899614304,8184646007.563318,956030584.1940165,31210262.113742266,928467661.5807784,2766560570.4711328,85647171168.33807,911411680.41,93896190.75122228,1196713.8446938095,7823.891593574054,1142441.4239606864,1421157575.0877442,67311821.23905186,114043350.40941446,14259190.17427574,1898844.7898816569,469492.1570625045,33680295136.375237,16730.767500332353,47562019.48224407,972405.9159457962,257536.83752005413,96071510.55502182,778112103.2379794,978201734.0591756,7935740.572346328,22953086.542158093,437342664.2738,113732299.38280374,55216173.957012415
2023-05-22 00:00:00+00:00,521049554.4493263,9272199.16552063,507699631.0580772,75869718.67657416,626862826.4512266,43631936.196141966,320000000.0,1609039.6282076624,9720708481.798449,484257.48743198946,88801266.56926438,35507047.41960784,10882237.070881,129088016.81677444,80086652441.35,26586963.14478177,879226808.0316539,732318921.8730712,88662543.36230451,476142833.5883739,818034464.5937196,14923.74092175034,260230354.5245025,84981429.27193813,133913014.81775768,942260780.1648225,584676274.792962,828254944.5141081,90132655.94916128,9547884283.704391,101617238.26116812,31004060.722804364,7617248.4307744,6689727487.184536,3.402823669209383e+20,9940006.106186826,83694484.66740473,158283474.19202617,85204522.636623,132524484.17658764,197459414.16470048,103218428.71633226,878398106.3815199,884955631.1269451,215632546.15567663,9372724180.633247,1.1579208923731621e+71,54532370.7762961,8178691169.592792,955750372.903782,31237419.461920153,928426843.6013768,2766960758.46649,85647125923.8394,910411680.41,93896190.75122228,1196723.071546455,7829.112619514003,1142441.4239606864,1422246444.8297353,67325245.06225215,114075571.33461444,14233160.62226412,1924879.8874385671,460234.4681695544,33680295136.375237,17266.06477412535,47537120.098379984,972844.583479356,259709.0804127545,96081752.7370746,778188304.1252204,978204086.1889445,7935740.572346328,22951312.368038427,438201918.7804,113728387.4117012,55266112.70519349
2023-05-23 00:00:00+00:00,521048752.0371423,9286525.471132545,507699631.0580772,75836551.26121596,625819498.2771322,43642398.37133529,320000000.0,1609039.6282076624,9720523027.252996,492949.4818114266,88852075.84001939,35508095.466732845,10882237.070881,129122021.17124446,80086652441.35,26573575.852314703,881432936.6872363,732325960.7036738,88733094.56219965,476142833.5883739,817753371.646193,14948.1762584246,259547290.7098724,84975837.86193813,134034500.15659948,942085422.3066254,584677995.5659711,828254944.5141081,90307432.67708048,9546029410.300562,101364751.30926132,31006906.746634107,7615781.9076142,6688366877.372659,3.402823669209383e+20,9939912.410486825,83744380.21597101,158289326.45734122,85191280.28628097,132524516.07205068,216536368.5257005,103207331.87475067,878398106.3815199,884971564.2769451,212708472.36644903,9365689970.397324,1.1579208923731621e+71,54532370.7762961,8353607982.6782,955846465.4135066,31211832.48701245,928426843.6013768,2767870758.4664893,85647135923.8394,910411680.41,93896190.75122228,1222057.6317709305,7829.112619514003,1142500.2539606865,1422712896.6426322,67333332.38023193,114060227.75916667,14252050.188801885,1943302.4011109688,460261.04444134166,33680295136.375237,17266.638118587496,47539462.115094736,973057.653479356,258986.2303428645,96096689.99670862,778763379.710921,978205290.1889445,7935740.572346328,22925312.368038427,438477625.08,113726394.222061,55274609.941190265
2023-05-24 00:00:00+00:00,521047952.0371423,9287643.767119788,507699631.0580772,76140702.69335093,627268772.0712783,43592924.48521378,320000000.0,1609039.6282076624,9720494281.798449,493055.2510297892,88858045.70193426,35508095.466732845,10882237.070881,128324144.25272743,80086652441.35,26557648.27695413,881733414.9477158,732351293.0185239,88944501.06609401,476304621.892085,818154974.0246803,14942.072990852756,259737079.9547432,84973343.91020869,134126126.49211708,942056128.2888986,584678082.0537611,828207511.3777664,90155769.51891434,9546287682.09253,101109037.32112448,31018834.93766692,7615516.3153117,6688330663.57771,3.402823669209383e+20,9939912.410486825,83747508.1778807,158303613.8115275,85187220.31109203,132440625.02330443,215948883.09670055,103311043.34807238,878382496.1732578,884966570.8359491,214331669.42037553,9365128818.8248,1.1579208923731621e+71,54532370.7762961,8467353319.633959,955916481.5627996,31309939.590806767,928426843.6013768,2767870758.4664893,85647153901.61688,909811680.41,93894636.05655536,1218826.2847522993,7829.112619514003,1143224.9399606865,1422747220.6501396,67352999.0532402,114060227.75916667,14287542.05942054,1943369.24985034,466169.8423810627,33687362094.863235,17267.19646722714,47524273.901351735,972710.846359996,259392.26336594843,96082991.23086974,778752559.1335992,978221597.4891576,7935740.572346328,22951312.368038423,437425975.6417,113725879.9041062,55657887.51603764
2023-05-25 00:00:00+00:00,521047552.0371423,9288710.980996083,507699631.0580772,76171952.17798819,627221944.0682547,43652920.0093325,320000000.0,1609039.6282076624,9720432808.283297,493050.1930125799,88862707.16315916,35508095.466732845,10882237.070881,128528536.26176593,80086652441.35,26557205.068190333,882291187.2176044,732374747.0956868,88796121.81011778,476303704.512085,817847675.4576777,14993.739121933482,259649922.37224576,84972475.44200093,134176085.69221312,942063632.12174,584831566.3014555,828361358.1262646,90130933.76208706,9546850078.567116,101272427.21257016,31017694.643823534,7612800.871163011,6687091746.0516815,3.402823669209383e+20,9939912.410486825,83647995.79189926,158272514.93625423,85187240.01458338,132440480.83130445,214783048.7567005,103349104.89196292,879055361.4978871,884974782.8549491,213241408.62309897,9338478914.883137,1.1579208923731621e+71,54532370.7762961,8467356747.3004465,955906383.0387392,31165113.899727855,930624843.6013768,2767897431.996701,85647356419.4442,909811680.41,92472247.4827689,1217017.810235473,7829.112619514003,1143222.0397697163,1422986016.095481,67361096.96702361,114060236.41118814,14305594.69123632,1947041.5701214192,466700.8948631835,33687362094.863235,17267.19646722714,47528785.0712044,972731.6640713004,260154.43955843523,96114752.85270968,778759823.4615778,978226449.8216604,7935740.572346328,22951312.368038423,437365318.3155,113725879.9041062,55581099.132136755
2023-05-26 00:00:00+00:00,521047152.0371423,9326724.590162558,507699631.0580772,76955016.67540295,627214814.4911472,43664259.334284835,320000000.0,1609039.6282076624,9720353353.73784,493068.17199738545,89082842.43315914,35507868.326732844,10882237.070881,128729078.0512698,80086652441.35,26539111.043245967,882722543.506942,732581778.2923588,88795764.19161431,476303704.512085,817279558.4576831,14989.989259730137,260489219.12457523,85125866.14879346,135135719.6606269,942040840.2754676,584846738.5516247,828361358.1262646,90144888.73323151,9545469403.111609,101266036.52817352,31021614.51757197,7611203.082962261,6686555176.852152,3.402823669209383e+20,9946152.062316457,83457146.93254136,158282236.40695846,85187100.10686816,132437948.83061178,213740225.7047005,103354257.19796276,878840759.7356029,890594043.4906491,214847328.1283984,9387482942.649773,1.1579208923731621e+71,53812475.46569519,8466978200.951064,956613816.2228436,31432902.952319253,930624843.6013768,2767625944.988231,85647376563.12679,909811680.41,92754770.79558536,1216621.6382302246,7829.112619514003,1143252.0096204064,1423137586.9953768,67361116.87612607,114028071.61498342,14310205.713993857,1946425.6544531933,467214.8533921359,33687362094.863235,17321.655111893506,47608134.73925107,972553.7846319606,265299.6936668066,96126321.61349589,778753424.0236624,978228711.2112756,7935563.166504428,22945529.762423765,435628385.9737,113725045.44190556,55603682.32406979
2023-05-27 00:00:00+00:00,521045552.0371423,9322966.428668512,507699631.0580772,76961652.60826081,627210699.9966079,43663325.0883381,320000000.0,1609039.6282076624,9720323951.737844,493058.4963912398,89035613.70424916,35507868.326732844,10882237.070881,128723974.6588926,80086652441.35,26530366.9430096,883457046.8429376,732678085.416186,88662492.0783366,476301856.6873449,816984149.2817134,14975.659723257037,260370708.84473947,85125588.84074879,134901930.22808477,942020062.6725724,584846235.5613286,828362188.1262646,90304495.64603144,9546265095.585848,101262459.85185088,31029903.142987397,7610625.289789611,6685443332.109119,3.402823669209383e+20,9911463.302952483,83498678.78361773,158283490.9654137,85183894.33973743,132457959.26176684,213605587.3167005,103122794.75219284,878802518.1511378,890599964.0149091,214802730.08661708,9370045955.731926,1.1579208923731621e+71,53809174.71154823,8466978200.951064,955400710.7460536,31471759.71149503,930624843.6013768,2767625944.988231,85647306825.84863,909811680.41,93487477.17173752,1216027.541450877,7829.112619514003,1143279.8771725565,1423235314.6271183,67342004.94342776,113999798.63620932,14320349.913691578,1947023.982341614,466351.9994008282,33687362094.863235,17349.21763491633,47601392.196367465,973134.7539239224,265324.2139458032,96123783.67965412,775353388.8155774,978231919.3100592,7935563.166504428,22945529.762423765,435659972.9267999,113724397.25745831,55616381.288092986
2023-05-28 00:00:00+00:00,521044352.0085463,9329111.19195137,507699631.0580772,76800357.29029733,627205529.0563676,43688352.58844199,320000000.0,1609039.6282076624,9720199914.283297,493178.2683867915,89013793.80847694,35507868.326732844,10882237.070881,128760825.56637068,80086652441.35,26521310.489789028,883054243.0969297,732640228.2149227,88696963.48317054,476301857.5073448,816146784.0209129,14995.352544699988,259894695.37494588,85125000.64271167,134832078.10761574,941310185.7953098,584834172.9139385,828362188.1262646,90309324.10994336,9546411150.086529,101252181.7970963,31040641.38609596,7608236.35502838,6690778285.533487,3.402823669209383e+20,9914918.473183392,83506012.05015604,158292965.0086347,85180783.59483401,132452566.9621438,213412253.9867005,103176122.5362128,878800784.7916471,890606716.434909,214992219.51641,9368100152.209442,1.1579208923731621e+71,53805137.05967037,8447315647.645538,955308127.6932156,31486789.226582263,930624843.6013768,2768585262.9591312,85647453683.07288,909811680.41,93487477.17173752,1216627.1040014082,7829.112619514003,1143005.9871725563,1423196428.93475,67350940.96972977,118031199.05143867,14321458.1370338,1953938.5751885355,466254.35677986545,33826697712.915,17359.539721400353,47577189.66958653,973135.2602011408,264448.91284492373,96118930.54356036,775133065.5908676,978257044.473701,7935563.166504428,22923105.881856196,435645550.27509993,113729143.53630637,55668576.7594882
2023-05-29 00:00:00+00:00,521043952.0085463,9334298.294079628,507699631.0580772,76793555.65048216,627180648.8660386,43678954.91015763,320000000.0,1609039.6282076624,9719785498.586325,493506.65326880955,89025247.61602694,35507868.326732844,10882237.070881,128813458.77707778,80086652441.35,26525566.156703364,882483263.9879642,732659405.8131562,88574961.12658986,476300767.7426595,816381427.1565517,15041.066455486916,259991121.2582305,85083204.29072122,135383972.58644813,942008068.4057832,585058001.0342846,828362188.1262646,90332226.52911337,9552821054.477844,101185081.14052545,31045792.651072547,7608592.29712209,6689156465.873622,3.402823669209383e+20,9914918.473183392,83666313.59161797,158253998.13397387,85157649.23777696,132759490.19672182,214687469.7937005,103248864.3118874,878731818.7749711,886682682.7468114,215874508.17467937,9335902284.18783,1.1579208923731621e+71,53803421.34244028,8432458000.254567,953388947.1067002,31484973.51001498,930624843.6013768,2768680237.784738,85647529903.39098,908074680.41,93486775.46533938,1212700.0188095805,7831.118902368868,1143709.8531725565,1423653541.7802894,67353978.06121786,118030121.7036028,14340982.612552112,1953753.8482841027,466823.6309381351,33826697712.915,17363.03363548712,47546378.28977308,973391.4902011408,264483.2565409133,96106171.83527198,775143920.0442595,978272888.2066734,7935541.51075493,22902239.980534676,435794076.8694999,113739325.53630637,55718124.29765601
2023-05-30 00:00:00+00:00,521907391.79387826,9336963.165031,507699631.0580772,76792352.44731973,627150900.4398797,43726949.237404294,320000000.0,1609039.6282076624,9719685534.040873,492676.36955533264,89033268.1892079,35507868.326732844,10882237.070881,128876386.47246917,80086652441.35,26535138.27113663,882293172.1972127,732665224.9235171,88701745.60071833,476298321.2868343,815886639.2880063,15055.654512519874,259986385.8180905,85081061.27519189,136331852.91645014,941731688.6021292,585082592.1457912,829574318.2926921,90330761.91899742,9552905682.037874,101184206.91975978,31050971.231237218,7608677.6421540305,6687513301.637199,3.402823669209383e+20,9914918.473183392,83870736.30598316,157642487.84626153,85149340.62881215,132667034.00634883,213873967.67670047,103190548.86526649,878532546.5880097,886907859.0468113,215900836.48311424,9398763757.088354,1.1579208923731621e+71,53799456.96966312,8419444516.995228,949169044.4225196,31507781.74259301,930624843.6013768,2768680237.784738,85647624401.90952,908074680.41,93786617.4002809,1197537.9141178892,7840.67943906556,1143830.0431725564,1423809085.458263,67360515.3454275,118008531.90533872,14346170.934782716,1958158.9237156543,465490.653541085,33826697712.915,17363.017214220043,47630663.76624001,973387.4899288908,264687.7041217419,96110775.6851954,775142691.9142596,978273837.6554264,7898504.473754928,22902005.910488937,436024910.4532,113737159.8962101,55769976.044542514
2023-05-31 00:00:00+00:00,522946217.8571183,9334292.8146641,507699631.0580772,76787884.09627824,627146466.2097377,43761120.59636434,320000000.0,1609039.6282076624,9719302562.646933,492710.19682309433,89088897.4775865,35507868.326732844,10882237.070881,128903628.47004692,80086652441.35,26491383.26117337,881781998.3330778,731367683.0220968,88950968.23040073,476298705.3861169,816741872.5591251,15059.952762510948,259956919.79322052,85080157.26372601,136436505.43311745,941698062.061334,586061714.9238927,829745276.2492313,90331366.89391312,9565681596.784365,101197294.73590158,31056586.65777833,7859578.97502674,6706857063.271742,3.402823669209383e+20,9914766.223183392,83777822.6272065,158112133.64488244,85123179.71826918,133076904.73636192,213873967.67670047,103235114.3137005,881323685.3188003,887227930.4998114,217138805.9997349,9309900922.566694,1.1579208923731621e+71,53799456.96966312,8415219159.485613,949385868.3630294,31527711.77911682,930669341.457822,2770579378.520828,85647778541.14136,907474680.41,92561860.2542809,1202512.4557119322,7840.67943906556,1143830.0431725564,1431276561.3272398,67267784.10302365,118024258.6027746,14392392.60263418,1957184.6611157428,465517.67102445505,33826697712.915,17363.017214220043,47675821.003118165,972699.168419169,264986.0639428314,96098804.28567456,775181557.0568255,978273837.6554264,7896567.120813752,22901082.821334235,436955852.4395,113737424.8962101,55777526.618240714
2023-06-01 00:00:00+00:00,522945817.8571183,9338763.828617215,507699631.0580772,76770358.3694697,627139273.3529433,43899821.23382408,320000000.0,1609039.6282076624,9718964304.586329,492683.9319194854,89074636.97305347,35393478.624772415,10882237.070881,129367426.43152907,80086652441.35,26487525.41857166,881849411.9750378,731341182.1801423,88236059.30224627,476293705.3861169,815758965.5038134,15074.51121556348,259968663.82366425,85080086.95924884,136207813.79362783,941698062.061334,586861619.4349635,829769339.7192314,90333557.4905792,9568858970.129463,101124552.36328648,31059487.088896673,7857839.017610189,6686908034.384568,3.402823669209383e+20,9889766.223183392,83837872.41447264,158122778.44629368,84992969.77955638,133104151.338682,214730397.24170047,103110574.7960738,878160488.9717684,887254178.1758113,217116061.4081651,9311750387.085775,1.1579208923731621e+71,53801198.55964227,8406334378.12026,949583266.4744405,31414625.838211335,930669341.457822,2770015227.010605,85647873832.79729,907474680.41,93848520.2482809,1220321.380251293,7835.06953906556,1144522.0731725565,1431472044.1053307,67260577.10049987,117933478.6027746,14358477.65409738,1959227.305608011,466180.97008189507,33804651863.452003,17394.028417462094,47660855.09802291,973401.286288169,264346.2644276458,95968935.6195706,775202572.9099487,978273837.6554264,7896567.120813752,22898584.283423293,436950973.6918999,113727650.7799754,55658743.3210725
2023-06-02 00:00:00+00:00,522944617.8571183,9342165.735307846,507699631.0580772,76750160.75168242,627131817.9623075,43857327.85255522,320000000.0,1609039.6282076624,9718776199.49542,479986.380885733,89051391.26781969,35505918.813956305,10882237.070881,129581314.23623946,80086652441.35,26493366.26604036,881808769.2789285,738443408.5330313,88851386.6224632,481570131.92911696,815372794.451032,15094.013952795456,259795886.57522732,85366107.40891175,136109838.82440183,941566304.6417768,586895515.7215073,829769339.7192314,90325820.83308776,9569611147.235832,101541317.1521205,31054569.15132268,7857564.36510261,6788395868.751013,3.402823669209383e+20,9889704.40822793,83863582.54352248,158134009.02660048,84984116.10331689,133145256.70390384,214680184.1428005,103348015.11363544,878839085.6233699,887232773.6439813,217759821.6525722,9310708197.478811,1.1579208923731621e+71,53802448.55730772,8406334378.12026,950120322.8017324,31470257.439023755,930669341.457822,2770170265.4006047,85647826909.683,907474680.41,93548782.54886392,1220140.290835367,7835.06953906556,1144522.0731725565,1435461628.6643946,67261161.84242082,118933478.6027746,14373969.164377732,1961556.7592223145,466248.1497708951,33822723738.923203,17394.994217462092,47633555.22779003,972827.5454885192,264488.46201708773,95941340.32334428,771806880.5616902,978325676.5253328,7895247.74772264,22897181.229182616,436984220.84809995,113726870.78126696,55697964.4691594
2023-06-03 00:00:00+00:00,522944217.8571183,9348627.991989514,507699631.0580772,76807731.28712124,627129975.529103,43888778.07909531,320000000.0,1608891.2839181873,9718601726.52572,480456.79560360545,89044281.7452247,35505918.813956305,10882237.070881,129617241.77754916,80086652441.35,26477456.81122335,882728289.5653107,739645930.381851,88819342.91329058,481570131.92911696,815731718.4262198,15076.190400320227,260316342.4582197,85380823.62951174,136114664.00906706,941385037.002346,586924305.551982,829769339.7192314,90326624.65316242,9569667203.1092,101488119.78255916,31055417.81197094,7858650.07034618,6786939176.528834,3.402823669209383e+20,9889704.40822793,83845992.90271695,158352437.14184523,84993740.57696187,133401879.01693974,211427406.36280057,103193655.39846732,878835340.2675749,887226815.8349816,217467201.90200657,9322287973.587135,1.1579208923731621e+71,53802448.55730772,8406334378.12026,950985011.6944036,31478631.33707489,930669341.457822,2769903807.330605,85647840271.28378,907474680.41,93548782.54886392,1219396.1420137307,7828.008956065561,1144428.2731725564,1435735951.936905,67235845.55382735,118954201.46386804,14384916.298613992,1961055.4200530683,465044.17860318016,33822723738.923203,17464.057817151937,47599419.507156864,972843.3494685392,264611.4314246611,95956341.25318642,771787968.9529315,978344803.4758892,7895247.74772264,22895880.91339739,437013821.84809995,113733499.11140952,55713059.80196167
2023-06-04 00:00:00+00:00,522943417.8571183,9351304.763509955,507699631.0580772,76813937.99581835,627124890.3858451,43913135.52736232,320000000.0,1608891.2839181873,9718276627.010569,484288.0302912118,88968056.7947119,35505918.813956305,10882237.070881,129807923.55529287,80086652441.35,26455085.11309251,883304924.3985181,752189138.2626115,88765935.08670872,481568692.2226595,815549556.7362227,15091.738558366134,260464238.3630815,84812105.82651176,133663725.89286824,941520199.5508164,586967742.5817342,829769339.7192314,90327309.2976374,9529075990.61418,101785684.83137996,31051869.887798127,7859630.06474536,6788722142.764528,3.402823669209383e+20,9889704.40822793,83874246.17445977,158333517.42839274,84974710.55608761,133403768.72984464,211427406.36280057,103272627.47598477,880558101.8107117,887471344.3199815,216935388.97188705,9318901413.465328,1.1579208923731621e+71,53802448.55730772,8406334378.12026,947670671.4315842,31485441.170117214,930669341.457822,2770022663.7586136,85647829732.48251,907474680.41,93515714.26177472,1219437.7406955983,7828.008956065562,1144428.2731725564,1436211568.051762,67213735.49829133,118951972.86544788,14390787.27684749,1961491.7151776168,465643.06814780965,33790786773.849205,17452.577270311416,47586284.75149933,973527.8043447816,264101.35966056003,95946207.37536912,770787968.9529315,978345119.3099216,7895247.74772264,23052418.429022457,436643157.1979,113730487.03114702,55732265.757924825
